Geração,Iteração,Fitness
8,17,125.466,duplicate,
8,18,130.973,duplicate,
8,19,134.086,duplicate,
8,20,134.086,duplicate,
8,21,135.156,duplicate,
8,22,151.984
8,23,151.984,duplicate,
8,24,157.983
8,25,178.649
8,26,174.752
8,27,238.346
8,28,155.789
8,29,169.659
8,30,166.449
8,31,191.707
9,0,111.447
9,1,121.898
9,2,121.898,duplicate,
9,3,151.984
9,4,125.073
9,5,125.466
9,6,125.466,duplicate,
9,7,118.063
9,8,134.086
9,9,121.898,duplicate,
9,10,121.898,duplicate,
9,11,121.898,duplicate,
9,12,112.69
9,13,125.466,duplicate,
9,14,125.466,duplicate,
9,15,125.466,duplicate,
9,16,125.466,duplicate,
9,17,121.898,duplicate,
9,18,121.898,duplicate,
9,19,121.898,duplicate,
9,20,137.708
9,21,125.466,duplicate,
9,22,125.466,duplicate,
9,23,125.466,duplicate,
9,24,164.134
9,25,138.933
9,26,217.02
9,27,181.415
9,28,217.715
9,29,157.354
9,30,190.7
9,31,167.05
10,0,111.899
10,1,123.63
10,2,111.447
10,3,121.898
10,4,121.898,duplicate,
10,5,121.898,duplicate,
10,6,121.898,duplicate,
10,7,111.447,duplicate,
10,8,111.899,duplicate,
10,9,112.69
10,10,134.086
10,11,121.898,duplicate,
10,12,121.898,duplicate,
10,13,121.898,duplicate,
10,14,121.898,duplicate,
10,15,111.447,duplicate,
10,16,139.494
10,17,147.72
10,18,122.031
10,19,121.898,duplicate,
10,20,121.898,duplicate,
10,21,121.898,duplicate,
10,22,121.898,duplicate,
10,23,111.899,duplicate,
10,24,164.087
10,25,208.788
10,26,210.008
10,27,147.873
10,28,171.173
10,29,150.505
10,30,188.565
10,31,178.652
11,0,111.447
11,1,111.447,duplicate,
11,2,111.447,duplicate,
11,3,111.899
11,4,111.899,duplicate,
11,5,111.899,duplicate,
11,6,125
11,7,111.447,duplicate,
11,8,111.447,duplicate,
11,9,111.447,duplicate,
11,10,111.899,duplicate,
11,11,111.899,duplicate,
11,12,111.899,duplicate,
11,13,111.899,duplicate,
11,14,97.8738
11,15,111.899,duplicate,
11,16,111.447,duplicate,
11,17,111.447,duplicate,
11,18,111.899,duplicate,
11,19,111.899,duplicate,
11,20,111.899,duplicate,
11,21,86.0604
11,22,111.899,duplicate,
11,23,121.898
11,24,128.795
11,25,166.09
11,26,168.87
11,27,114.376
11,28,141.59
11,29,130.368
11,30,181.567
11,31,151.632
12,0,86.0604
12,1,86.0604,duplicate,
12,2,111.447
12,3,111.447,duplicate,
12,4,111.447,duplicate,
12,5,111.447,duplicate,
12,6,111.447,duplicate,
12,7,111.899
12,8,86.0604,duplicate,
12,9,97.8738
12,10,111.447,duplicate,
12,11,111.447,duplicate,
12,12,111.447,duplicate,
12,13,111.447,duplicate,
12,14,111.447,duplicate,
12,15,111.447,duplicate,
12,16,97.8738,duplicate,
12,17,111.447,duplicate,
12,18,111.447,duplicate,
12,19,111.447,duplicate,
12,20,111.447,duplicate,
12,21,111.447,duplicate,
12,22,111.447,duplicate,
12,23,85.458
12,24,171.498
12,25,177.035
12,26,159.032
12,27,158.272
12,28,148.525
12,29,150.795
12,30,74.3522
12,31,156.703
13,0,74.3522
13,1,85.458
13,2,86.0604
13,3,86.0604,duplicate,
13,4,97.8738
13,5,97.8738,duplicate,
13,6,85.458,duplicate,
13,7,82.9184
13,8,74.3522,duplicate,
13,9,85.458,duplicate,
13,10,86.0604,duplicate,
13,11,86.0604,duplicate,
13,12,97.8738,duplicate,
13,13,97.8738,duplicate,
13,14,85.458,duplicate,
13,15,111.447
13,16,85.458,duplicate,
13,17,85.458,duplicate,
13,18,86.0604,duplicate,
13,19,86.0604,duplicate,
13,20,86.0604,duplicate,
13,21,97.8738,duplicate,
13,22,111.899
13,23,82.9184,duplicate,
13,24,74.3522,duplicate,
13,25,126.999
13,26,126.719
13,27,128.356
13,28,129.536
13,29,142.244
13,30,72.728
13,31,106.347
14,0,75.2176
14,1,74.3522
14,2,74.3522,duplicate,
14,3,74.3522,duplicate,
14,4,82.9184
14,5,82.9184,duplicate,
14,6,85.458
14,7,85.458,duplicate,
14,8,70.4672
14,9,74.3522,duplicate,
14,10,74.3522,duplicate,
14,11,74.3522,duplicate,
14,12,82.9184,duplicate,
14,13,82.9184,duplicate,
14,14,85.458,duplicate,
14,15,85.458,duplicate,
14,16,74.3522,duplicate,
14,17,74.3522,duplicate,
14,18,74.3522,duplicate,
14,19,82.9184,duplicate,
14,20,82.9184,duplicate,
14,21,74.3522,duplicate,
14,22,85.458,duplicate,
14,23,97.8738
14,24,49.5419
14,25,101.99
14,26,112.411
14,27,131.697
14,28,140.976
14,29,148.431
14,30,133.525
14,31,91.2254
15,0,49.5419
15,1,70.4672
15,2,74.3522
15,3,74.3522,duplicate,
15,4,74.3522,duplicate,
15,5,74.3522,duplicate,
15,6,74.3522,duplicate,
15,7,59.6549
15,8,53.5718
15,9,70.4672,duplicate,
15,10,74.3522,duplicate,
15,11,74.3522,duplicate,
15,12,74.3522,duplicate,
15,13,74.3522,duplicate,
15,14,74.3522,duplicate,
15,15,49.5419,duplicate,
15,16,53.5718,duplicate,
15,17,70.4672,duplicate,
15,18,74.3522,duplicate,
15,19,74.3522,duplicate,
15,20,74.3522,duplicate,
15,21,74.3522,duplicate,
15,22,74.3522,duplicate,
15,23,47.846
15,24,53.1295
15,25,126.219
15,26,120.62
15,27,78.3207
15,28,94.7696
15,29,154.413
15,30,106.065
15,31,107.435
16,0,49.5419
16,1,49.5419,duplicate,
16,2,53.1295
16,3,53.5718
16,4,53.5718,duplicate,
16,5,47.846
16,6,70.4672
16,7,59.6549
16,8,47.846,duplicate,
16,9,49.5419,duplicate,
16,10,49.5419,duplicate,
16,11,53.1295,duplicate,
16,12,53.5718,duplicate,
16,13,70.4672,duplicate,
16,14,59.6549,duplicate,
16,15,70.4672,duplicate,
16,16,49.5419,duplicate,
16,17,49.5419,duplicate,
16,18,32.9137
16,19,75.2429
16,20,53.5718,duplicate,
16,21,70.4672,duplicate,
16,22,70.4672,duplicate,
16,23,53.5718,duplicate,
16,24,79.7126
16,25,48.3949
16,26,77.4637
16,27,79.6711
16,28,87.3112
16,29,138.37
16,30,133.219
16,31,128.053
17,0,47.846
17,1,47.846,duplicate,
17,2,33.3758
17,3,64.2242
17,4,49.5419
17,5,49.5419,duplicate,
17,6,49.5419,duplicate,
17,7,49.5419,duplicate,
17,8,32.9137
17,9,47.846,duplicate,
17,10,49.5419,duplicate,
17,11,48.3949
17,12,49.5419,duplicate,
17,13,49.5419,duplicate,
17,14,49.5419,duplicate,
17,15,49.5419,duplicate,
17,16,32.9137,duplicate,
17,17,47.846,duplicate,
17,18,33.3758,duplicate,
17,19,49.5419,duplicate,
17,20,49.5419,duplicate,
17,21,49.5419,duplicate,
17,22,49.5419,duplicate,
17,23,32.9137,duplicate,
17,24,85.5817
17,25,73.0078
17,26,104.95
17,27,109.888
17,28,114.085
17,29,102.907
17,30,97.4154
17,31,102.809
18,0,32.9137
18,1,32.9137,duplicate,
18,2,22.8271
18,3,33.3758
18,4,47.846
18,5,47.846,duplicate,
18,6,47.846,duplicate,
18,7,49.5419
18,8,32.9137,duplicate,
18,9,32.9137,duplicate,
18,10,49.5419,duplicate,
18,11,33.3758,duplicate,
18,12,31.0508
18,13,47.846,duplicate,
18,14,47.846,duplicate,
18,15,33.535
18,16,32.9137,duplicate,
18,17,32.9137,duplicate,
18,18,33.3758,duplicate,
18,19,33.3758,duplicate,
18,20,31.0508,duplicate,
18,21,47.846,duplicate,
18,22,47.846,duplicate,
18,23,33.535,duplicate,
18,24,83.5818
18,25,57.416
18,26,71.2789
18,27,97.8493
18,28,60.5212
18,29,87.8844
18,30,47.982
18,31,86.6428
19,0,31.0508
19,1,31.0508,duplicate,
19,2,47.846
19,3,32.9137
19,4,32.9137,duplicate,
19,5,32.9137,duplicate,
19,6,32.9137,duplicate,
19,7,22.8271
19,8,31.0508,duplicate,
19,9,31.0508,duplicate,
19,10,33.3758
19,11,32.9137,duplicate,
19,12,32.9137,duplicate,
19,13,32.9137,duplicate,
19,14,32.9137,duplicate,
19,15,32.9137,duplicate,
19,16,19.5069
19,17,31.0508,duplicate,
19,18,47.846,duplicate,
19,19,32.9137,duplicate,
19,20,32.9137,duplicate,
19,21,32.9137,duplicate,
19,22,32.9137,duplicate,
19,23,32.9137,duplicate,
19,24,99.955
19,25,78.7264
19,26,28.8384
19,27,97.0686
19,28,64.0653
19,29,89.7409
19,30,78.2246
19,31,87.364
20,0,19.5069
20,1,17.0003
20,2,47.9974
20,3,31.0508
20,4,31.0508,duplicate,
20,5,31.0508,duplicate,
20,6,31.0508,duplicate,
20,7,31.0508,duplicate,
20,8,19.5069,duplicate,
20,9,33.3758
20,10,28.8384
20,11,31.0508,duplicate,
20,12,31.0508,duplicate,
20,13,31.0508,duplicate,
20,14,31.0508,duplicate,
20,15,19.5069,duplicate,
20,16,22.8271
20,17,49.3674
20,18,47.9974,duplicate,
20,19,31.0508,duplicate,
20,20,31.0508,duplicate,
20,21,31.0508,duplicate,
20,22,31.0508,duplicate,
20,23,31.0508,duplicate,
20,24,51.9879
20,25,75.0869
20,26,76.9004
20,27,66.8343
20,28,74.3484
20,29,31.0508,duplicate,
20,30,79.7278
20,31,90.9525
21,0,17.0003
21,1,19.5069
21,2,19.5069,duplicate,
21,3,22.8271
21,4,28.8384
21,5,47.9974
21,6,31.0508
21,7,17.0003,duplicate,
21,8,4.1541


Generation: 21
Estrutura final encontrada, com diferença de volume = 4.1541
Resultados gravados com sucesso no arquivo 'resultados.txt'.
Tempo de execucao: 216 minutos

