Geração,Iteração,Fitness
2,17,294.399
2,18,328.286
2,19,283.793
2,20,526.91
2,21,370.848
2,22,507.874
2,23,283.426
2,24,342.366
2,25,316.557
2,26,357.693
2,27,360.659
2,28,378.495
2,29,387.574
2,30,410.779
2,31,366.124
3,0,252.938
3,1,268.33
3,2,290.254
3,3,290.646
3,4,286.716
3,5,305.428
3,6,297.755
3,7,303.112
3,8,268.33,duplicate,
3,9,268.33,duplicate,
3,10,263.774
3,11,280.709
3,12,227.199
3,13,339.849
3,14,306.152
3,15,303.112,duplicate,
3,16,289.144
3,17,268.33,duplicate,
3,18,282.934
3,19,243.832
3,20,228.002
3,21,341.671
3,22,267.513
3,23,289.642
3,24,340.508
3,25,313.316
3,26,262.247
3,27,241.423
3,28,317.806
3,29,321.673
3,30,348.385
3,31,360.824
4,0,224.288
4,1,241.423
4,2,209.649
4,3,252.938
4,4,252.938,duplicate,
4,5,262.247
4,6,263.774
4,7,237.523
4,8,227.199
4,9,219.713
4,10,241.423,duplicate,
4,11,173.229
4,12,252.938,duplicate,
4,13,263.774,duplicate,
4,14,263.774,duplicate,
4,15,274.02
4,16,215.636
4,17,224.854
4,18,194.842
4,19,194.189
4,20,246.359
4,21,262.247,duplicate,
4,22,190.733
4,23,221.537
4,24,264.982
4,25,280.472
4,26,286.836
4,27,229.76
4,28,293.54
4,29,242.224
4,30,298.583
4,31,277.183
5,0,190.733
5,1,194.189
5,2,194.842
5,3,194.842,duplicate,
5,4,209.314
5,5,228.002
5,6,198.393
5,7,174.548
5,8,208.523
5,9,209.562
5,10,195.142
5,11,194.842,duplicate,
5,12,206.184
5,13,215.636
5,14,255.62
5,15,244.667
5,16,228.048
5,17,171.675
5,18,163.941
5,19,181.408
5,20,181.911
5,21,206.184,duplicate,
5,22,228.409
5,23,155.775
5,24,208.763
5,25,215.814
5,26,216.401
5,27,225.637
5,28,212.662
5,29,278.075
5,30,206.102
5,31,241.84
6,0,185.932
6,1,189.167
6,2,130.601
6,3,157.203
6,4,181.911
6,5,190.733
6,6,165.83
6,7,118.419
6,8,185.932,duplicate,
6,9,171.678
6,10,130.601,duplicate,
6,11,196.498
6,12,181.911,duplicate,
6,13,181.911,duplicate,
6,14,222.828
6,15,118.419,duplicate,
6,16,169.505
6,17,145.006
6,18,204.903
6,19,143.343
6,20,181.45
6,21,129.254
6,22,166.29
6,23,228.288
6,24,155.341
6,25,165.601
6,26,220.326
6,27,182.577
6,28,207.187
6,29,231.442
6,30,223.602
6,31,221.801
7,0,118.419
7,1,129.254
7,2,129.254,duplicate,
7,3,130.601
7,4,129.792
7,5,160.519
7,6,183.304
7,7,127.938
7,8,118.419,duplicate,
7,9,89.1147
7,10,129.254,duplicate,
7,11,130.601,duplicate,
7,12,130.601,duplicate,
7,13,178.391
7,14,159.729
7,15,155.341
7,16,118.419,duplicate,
7,17,129.254,duplicate,
7,18,131.562
7,19,130.601,duplicate,
7,20,166.539
7,21,180.101
7,22,161.409
7,23,155.775
7,24,118.419,duplicate,
7,25,174.218
7,26,170.83
7,27,166.981
7,28,96.9669
7,29,152.261
7,30,179.463
7,31,144.342
8,0,89.1147
8,1,96.9669
8,2,118.419
8,3,118.419,duplicate,
8,4,118.419,duplicate,
8,5,118.419,duplicate,
8,6,150.295
8,7,129.254
8,8,116.541
8,9,84.5699
8,10,118.419,duplicate,
8,11,118.419,duplicate,
8,12,118.419,duplicate,
8,13,118.419,duplicate,
8,14,127.938
8,15,129.254,duplicate,
8,16,116.541,duplicate,
8,17,66.7678
8,18,118.419,duplicate,
8,19,118.419,duplicate,
8,20,118.419,duplicate,
8,21,155.775
8,22,135.238
8,23,129.254,duplicate,
8,24,135.591
8,25,101.538
8,26,83.6952
8,27,109.161
8,28,178.836
8,29,189.51
8,30,150.504
8,31,160.99
9,0,50.0405
9,1,118.419
9,2,66.7678
9,3,89.1147
9,4,116.493
9,5,101.485
9,6,109.161
9,7,89.1147,duplicate,
9,8,66.7678,duplicate,
9,9,110.801
9,10,66.7678,duplicate,
9,11,116.541
9,12,101.538
9,13,125.365
9,14,106.497
9,15,89.1147,duplicate,
9,16,77.6
9,17,100.566
9,18,110.801,duplicate,
9,19,66.7678,duplicate,
9,20,101.538,duplicate,
9,21,136.633
9,22,153.985
9,23,122.254
9,24,136.545
9,25,131.71
9,26,131.261
9,27,124.835
9,28,118.879
9,29,131.39
9,30,152.569
9,31,165.483
10,0,66.7678
10,1,66.7678,duplicate,
10,2,66.7678,duplicate,
10,3,66.7678,duplicate,
10,4,66.7678,duplicate,
10,5,77.6
10,6,89.1147
10,7,72.7654
10,8,50.0405
10,9,66.7678,duplicate,
10,10,66.7678,duplicate,
10,11,66.7678,duplicate,
10,12,50.0405,duplicate,
10,13,77.6,duplicate,
10,14,89.1147,duplicate,
10,15,89.1147,duplicate,
10,16,50.0405,duplicate,
10,17,66.7678,duplicate,
10,18,66.7678,duplicate,
10,19,66.7678,duplicate,
10,20,50.0405,duplicate,
10,21,77.6,duplicate,
10,22,89.1147,duplicate,
10,23,74.731
10,24,110.263
10,25,97.0513
10,26,125.25
10,27,95.98
10,28,125.415
10,29,117.941
10,30,115.806
10,31,124.878
11,0,50.0405
11,1,50.0405,duplicate,
11,2,50.0405,duplicate,
11,3,66.7678
11,4,66.7678,duplicate,
11,5,66.7678,duplicate,
11,6,66.7678,duplicate,
11,7,50.0405,duplicate,
11,8,50.0405,duplicate,
11,9,50.0405,duplicate,
11,10,50.0405,duplicate,
11,11,50.0405,duplicate,
11,12,66.7678,duplicate,
11,13,66.7678,duplicate,
11,14,66.7678,duplicate,
11,15,66.7678,duplicate,
11,16,50.0405,duplicate,
11,17,50.0405,duplicate,
11,18,50.0405,duplicate,
11,19,66.7678,duplicate,
11,20,66.7678,duplicate,
11,21,66.7678,duplicate,
11,22,66.7678,duplicate,
11,23,50.0405,duplicate,
11,24,100.786
11,25,82.0756
11,26,59.4345
11,27,91.5478
11,28,118.017
11,29,109.575
11,30,122.702
11,31,128.523
12,0,50.0405
12,1,50.0405,duplicate,
12,2,50.0405,duplicate,
12,3,50.0405,duplicate,
12,4,50.0405,duplicate,
12,5,50.0405,duplicate,
12,6,50.0405,duplicate,
12,7,50.0405,duplicate,
12,8,50.0405,duplicate,
12,9,50.0405,duplicate,
12,10,50.0405,duplicate,
12,11,50.0405,duplicate,
12,12,50.0405,duplicate,
12,13,50.0405,duplicate,
12,14,50.0405,duplicate,
12,15,50.0405,duplicate,
12,16,50.0405,duplicate,
12,17,50.0405,duplicate,
12,18,50.0405,duplicate,
12,19,50.0405,duplicate,
12,20,50.0405,duplicate,
12,21,50.0405,duplicate,
12,22,50.0405,duplicate,
12,23,50.0405,duplicate,
12,24,89.1214
12,25,79.4491
12,26,101.636
12,27,102.885
12,28,104.161
12,29,98.575
12,30,117.317
12,31,97.5336
13,0,50.0405
13,1,50.0405,duplicate,
13,2,50.0405,duplicate,
13,3,50.0405,duplicate,
13,4,50.0405,duplicate,
13,5,50.0405,duplicate,
13,6,50.0405,duplicate,
13,7,50.0405,duplicate,
13,8,50.0405,duplicate,
13,9,50.0405,duplicate,
13,10,50.0405,duplicate,
13,11,50.0405,duplicate,
13,12,50.0405,duplicate,
13,13,50.0405,duplicate,
13,14,50.0405,duplicate,
13,15,50.0405,duplicate,
13,16,50.0405,duplicate,
13,17,50.0405,duplicate,
13,18,50.0405,duplicate,
13,19,50.0405,duplicate,
13,20,50.0405,duplicate,
13,21,50.0405,duplicate,
13,22,50.0405,duplicate,
13,23,50.0405,duplicate,
13,24,78.0114
13,25,91.1224
13,26,100.402
13,27,96.5532
13,28,103.056
13,29,92.2559
13,30,115.334
13,31,88.0197
14,0,50.0405
14,1,50.0405,duplicate,
14,2,50.0405,duplicate,
14,3,50.0405,duplicate,
14,4,50.0405,duplicate,
14,5,50.0405,duplicate,
14,6,50.0405,duplicate,
14,7,50.0405,duplicate,
14,8,50.0405,duplicate,
14,9,50.0405,duplicate,
14,10,50.0405,duplicate,
14,11,50.0405,duplicate,
14,12,50.0405,duplicate,
14,13,50.0405,duplicate,
14,14,50.0405,duplicate,
14,15,50.0405,duplicate,
14,16,50.0405,duplicate,
14,17,50.0405,duplicate,
14,18,50.0405,duplicate,
14,19,50.0405,duplicate,
14,20,50.0405,duplicate,
14,21,50.0405,duplicate,
14,22,50.0405,duplicate,
14,23,50.0405,duplicate,
14,24,110.263
14,25,100.892
14,26,119.602
14,27,110.703
14,28,94.5027
14,29,83.8342
14,30,103.873
14,31,50.0405,duplicate,
15,0,50.0405
15,1,50.0405,duplicate,
15,2,50.0405,duplicate,
15,3,50.0405,duplicate,
15,4,50.0405,duplicate,
15,5,50.0405,duplicate,
15,6,50.0405,duplicate,
15,7,50.0405,duplicate,
15,8,50.0405,duplicate,
15,9,50.0405,duplicate,
15,10,50.0405,duplicate,
15,11,50.0405,duplicate,
15,12,50.0405,duplicate,
15,13,50.0405,duplicate,
15,14,50.0405,duplicate,
15,15,50.0405,duplicate,
15,16,50.0405,duplicate,
15,17,50.0405,duplicate,
15,18,50.0405,duplicate,
15,19,50.0405,duplicate,
15,20,50.0405,duplicate,
15,21,50.0405,duplicate,
15,22,50.0405,duplicate,
15,23,50.0405,duplicate,
15,24,50.9706
15,25,52.5119
15,26,98.5079
15,27,100.402
15,28,51.7385
15,29,50.8457
15,30,62.6798
15,31,101.826
16,0,50.0405
16,1,50.0405,duplicate,
16,2,50.0405,duplicate,
16,3,50.0405,duplicate,
16,4,50.0405,duplicate,
16,5,50.0405,duplicate,
16,6,50.0405,duplicate,
16,7,50.0405,duplicate,
16,8,50.0405,duplicate,
16,9,50.0405,duplicate,
16,10,50.0405,duplicate,
16,11,50.0405,duplicate,
16,12,50.0405,duplicate,
16,13,50.0405,duplicate,
16,14,50.0405,duplicate,
16,15,50.0405,duplicate,
16,16,50.0405,duplicate,
16,17,50.0405,duplicate,
16,18,50.0405,duplicate,
16,19,50.0405,duplicate,
16,20,50.0405,duplicate,
16,21,50.0405,duplicate,
16,22,50.0405,duplicate,
16,23,50.0405,duplicate,
16,24,75.9585
16,25,104.308
16,26,54.8276
16,27,111.997
16,28,76.0622
16,29,97.2287
16,30,91.4026
16,31,84.1642
17,0,50.0405
17,1,50.0405,duplicate,
17,2,50.0405,duplicate,
17,3,50.0405,duplicate,
17,4,50.0405,duplicate,
17,5,50.0405,duplicate,
17,6,50.0405,duplicate,
17,7,50.0405,duplicate,
17,8,50.0405,duplicate,
17,9,50.0405,duplicate,
17,10,50.0405,duplicate,
17,11,50.0405,duplicate,
17,12,50.0405,duplicate,
17,13,50.0405,duplicate,
17,14,50.0405,duplicate,
17,15,50.0405,duplicate,
17,16,50.0405,duplicate,
17,17,50.0405,duplicate,
17,18,50.0405,duplicate,
17,19,50.0405,duplicate,
17,20,50.0405,duplicate,
17,21,50.0405,duplicate,
17,22,50.0405,duplicate,
17,23,50.0405,duplicate,
17,24,106.888
17,25,51.6859
17,26,95.3414
17,27,84.5656
17,28,105.684
17,29,82.8421
17,30,89.0059
17,31,50.619
18,0,50.0405
18,1,50.0405,duplicate,
18,2,50.0405,duplicate,
18,3,50.0405,duplicate,
18,4,50.0405,duplicate,
18,5,50.0405,duplicate,
18,6,50.0405,duplicate,
18,7,50.0405,duplicate,
18,8,50.0405,duplicate,
18,9,50.0405,duplicate,
18,10,50.0405,duplicate,
18,11,50.0405,duplicate,
18,12,50.0405,duplicate,
18,13,50.0405,duplicate,
18,14,50.0405,duplicate,
18,15,50.0405,duplicate,
18,16,50.0405,duplicate,
18,17,50.0405,duplicate,
18,18,50.0405,duplicate,
18,19,50.0405,duplicate,
18,20,50.0405,duplicate,
18,21,50.0405,duplicate,
18,22,50.0405,duplicate,
18,23,50.0405,duplicate,
18,24,56.38
18,25,93.1551
18,26,93.0077
18,27,125.62
18,28,111.973
18,29,129.684
18,30,85.4622
18,31,100.683
19,0,50.0405
19,1,50.0405,duplicate,
19,2,50.0405,duplicate,
19,3,50.0405,duplicate,
19,4,50.0405,duplicate,
19,5,50.0405,duplicate,
19,6,50.0405,duplicate,
19,7,50.0405,duplicate,
19,8,50.0405,duplicate,
19,9,50.0405,duplicate,
19,10,50.0405,duplicate,
19,11,50.0405,duplicate,
19,12,50.0405,duplicate,
19,13,50.0405,duplicate,
19,14,50.0405,duplicate,
19,15,50.0405,duplicate,
19,16,50.0405,duplicate,
19,17,50.0405,duplicate,
19,18,50.0405,duplicate,
19,19,50.0405,duplicate,
19,20,50.0405,duplicate,
19,21,50.0405,duplicate,
19,22,50.0405,duplicate,
19,23,50.0405,duplicate,
19,24,102.168
19,25,81.9872
19,26,71.5623
19,27,110.263
19,28,98.8881
19,29,83.4029
19,30,120.217
19,31,116.322
20,0,50.0405
20,1,50.0405,duplicate,
20,2,50.0405,duplicate,
20,3,50.0405,duplicate,
20,4,50.0405,duplicate,
20,5,50.0405,duplicate,
20,6,50.0405,duplicate,
20,7,50.0405,duplicate,
20,8,50.0405,duplicate,
20,9,50.0405,duplicate,
20,10,50.0405,duplicate,
20,11,50.0405,duplicate,
20,12,50.0405,duplicate,
20,13,50.0405,duplicate,
20,14,50.0405,duplicate,
20,15,50.0405,duplicate,
20,16,50.0405,duplicate,
20,17,50.0405,duplicate,
20,18,50.0405,duplicate,
20,19,50.0405,duplicate,
20,20,50.0405,duplicate,
20,21,50.0405,duplicate,
20,22,50.0405,duplicate,
20,23,50.0405,duplicate,
20,24,106.255
20,25,114.286
20,26,109.411
20,27,103.372
20,28,67.728
20,29,85.1879
20,30,89.2795
20,31,97.8485
21,0,50.0405
21,1,50.0405,duplicate,
21,2,50.0405,duplicate,
21,3,50.0405,duplicate,
21,4,50.0405,duplicate,
21,5,50.0405,duplicate,
21,6,50.0405,duplicate,
21,7,50.0405,duplicate,
21,8,50.0405,duplicate,
21,9,50.0405,duplicate,
21,10,50.0405,duplicate,
21,11,50.0405,duplicate,
21,12,50.0405,duplicate,
21,13,50.0405,duplicate,
21,14,50.0405,duplicate,
21,15,50.0405,duplicate,
21,16,50.0405,duplicate,
21,17,50.0405,duplicate,
21,18,50.0405,duplicate,
21,19,50.0405,duplicate,
21,20,50.0405,duplicate,
21,21,50.0405,duplicate,
21,22,50.0405,duplicate,
21,23,50.0405,duplicate,
21,24,82.1401
21,25,118.32
21,26,90.2839
21,27,100.439
21,28,115.882
21,29,44.0346
21,30,103.056
21,31,82.2165
22,0,37.1953
22,1,50.0405
22,2,50.0405,duplicate,
22,3,50.0405,duplicate,
22,4,50.0405,duplicate,
22,5,50.0405,duplicate,
22,6,50.0405,duplicate,
22,7,59.3712
22,8,44.0346
22,9,50.0405,duplicate,
22,10,50.0405,duplicate,
22,11,50.0405,duplicate,
22,12,50.0405,duplicate,
22,13,50.0405,duplicate,
22,14,50.0405,duplicate,
22,15,37.1953,duplicate,
22,16,37.1953,duplicate,
22,17,50.0405,duplicate,
22,18,50.0405,duplicate,
22,19,50.0405,duplicate,
22,20,50.0405,duplicate,
22,21,50.0405,duplicate,
22,22,50.0405,duplicate,
22,23,44.0346,duplicate,
22,24,83.2103
22,25,120.874
22,26,96.1963
22,27,50.0405,duplicate,
22,28,86.5017
22,29,95.0538
22,30,68.7306
22,31,101.608
23,0,37.1953
23,1,37.1953,duplicate,
23,2,44.0346
23,3,44.0346,duplicate,
23,4,37.1953,duplicate,
23,5,50.0405
23,6,50.0405,duplicate,
23,7,50.0405,duplicate,
23,8,37.1953,duplicate,
23,9,37.1953,duplicate,
23,10,37.1953,duplicate,
23,11,44.0346,duplicate,
23,12,44.0346,duplicate,
23,13,50.0405,duplicate,
23,14,50.0405,duplicate,
23,15,50.0405,duplicate,
23,16,37.1953,duplicate,
23,17,37.1953,duplicate,
23,18,44.0346,duplicate,
23,19,44.0346,duplicate,
23,20,37.1953,duplicate,
23,21,50.0405,duplicate,
23,22,50.0405,duplicate,
23,23,50.0405,duplicate,
23,24,66.8058
23,25,86.0057
23,26,114.463
23,27,50.8457
23,28,77.8969
23,29,82.8843
23,30,89.9549
23,31,95.1653
24,0,37.1953
24,1,37.1953,duplicate,
24,2,37.1953,duplicate,
24,3,37.1953,duplicate,
24,4,37.1953,duplicate,
24,5,37.1953,duplicate,
24,6,37.1953,duplicate,
24,7,37.1953,duplicate,
24,8,37.1953,duplicate,
24,9,37.1953,duplicate,
24,10,37.1953,duplicate,
24,11,37.1953,duplicate,
24,12,37.1953,duplicate,
24,13,37.1953,duplicate,
24,14,37.1953,duplicate,
24,15,37.1953,duplicate,
24,16,37.1953,duplicate,
24,17,37.1953,duplicate,
24,18,37.1953,duplicate,
24,19,37.1953,duplicate,
24,20,37.1953,duplicate,
24,21,37.1953,duplicate,
24,22,37.1953,duplicate,
24,23,37.1953,duplicate,
24,24,66.9766
24,25,89.2322
24,26,69.4504
24,27,86.7467
24,28,82.7703
24,29,37.1953,duplicate,
24,30,82.0179
24,31,64.4648
25,0,37.1953
25,1,37.1953,duplicate,
25,2,37.1953,duplicate,
25,3,37.1953,duplicate,
25,4,37.1953,duplicate,
25,5,37.1953,duplicate,
25,6,37.1953,duplicate,
25,7,37.1953,duplicate,
25,8,37.1953,duplicate,
25,9,37.1953,duplicate,
25,10,37.1953,duplicate,
25,11,37.1953,duplicate,
25,12,37.1953,duplicate,
25,13,37.1953,duplicate,
25,14,37.1953,duplicate,
25,15,37.1953,duplicate,
25,16,37.1953,duplicate,
25,17,37.1953,duplicate,
25,18,37.1953,duplicate,
25,19,37.1953,duplicate,
25,20,37.1953,duplicate,
25,21,37.1953,duplicate,
25,22,37.1953,duplicate,
25,23,37.1953,duplicate,
25,24,63.6405
25,25,89.5438
25,26,93.5109
25,27,101.532
25,28,119.679
25,29,69.6501
25,30,114.511
25,31,93.0391
26,0,37.1953
26,1,37.1953,duplicate,
26,2,37.1953,duplicate,
26,3,37.1953,duplicate,
26,4,37.1953,duplicate,
26,5,37.1953,duplicate,
26,6,37.1953,duplicate,
26,7,37.1953,duplicate,
26,8,37.1953,duplicate,
26,9,37.1953,duplicate,
26,10,37.1953,duplicate,
26,11,37.1953,duplicate,
26,12,37.1953,duplicate,
26,13,37.1953,duplicate,
26,14,37.1953,duplicate,
26,15,37.1953,duplicate,
26,16,37.1953,duplicate,
26,17,37.1953,duplicate,
26,18,37.1953,duplicate,
26,19,37.1953,duplicate,
26,20,37.1953,duplicate,
26,21,37.1953,duplicate,
26,22,37.1953,duplicate,
26,23,37.1953,duplicate,
26,24,75.4096
26,25,88.9892
26,26,63.897
26,27,106.623
26,28,63.8758
26,29,85.8785
26,30,69.6147
26,31,51.3877
27,0,37.1953
27,1,37.1953,duplicate,
27,2,37.1953,duplicate,
27,3,37.1953,duplicate,
27,4,37.1953,duplicate,
27,5,37.1953,duplicate,
27,6,37.1953,duplicate,
27,7,37.1953,duplicate,
27,8,37.1953,duplicate,
27,9,37.1953,duplicate,
27,10,37.1953,duplicate,
27,11,37.1953,duplicate,
27,12,37.1953,duplicate,
27,13,37.1953,duplicate,
27,14,37.1953,duplicate,
27,15,37.1953,duplicate,
27,16,37.1953,duplicate,
27,17,37.1953,duplicate,
27,18,37.1953,duplicate,
27,19,37.1953,duplicate,
27,20,37.1953,duplicate,
27,21,37.1953,duplicate,
27,22,37.1953,duplicate,
27,23,37.1953,duplicate,
27,24,78.7807
27,25,97.6371
27,26,82.6476
27,27,96.408
27,28,72.0209
27,29,68.0046
27,30,82.6494
27,31,66.1329
28,0,37.1953
28,1,37.1953,duplicate,
28,2,37.1953,duplicate,
28,3,37.1953,duplicate,
28,4,37.1953,duplicate,
28,5,37.1953,duplicate,
28,6,37.1953,duplicate,
28,7,37.1953,duplicate,
28,8,37.1953,duplicate,
28,9,37.1953,duplicate,
28,10,37.1953,duplicate,
28,11,37.1953,duplicate,
28,12,37.1953,duplicate,
28,13,37.1953,duplicate,
28,14,37.1953,duplicate,
28,15,37.1953,duplicate,
28,16,37.1953,duplicate,
28,17,37.1953,duplicate,
28,18,37.1953,duplicate,
28,19,37.1953,duplicate,
28,20,37.1953,duplicate,
28,21,37.1953,duplicate,
28,22,37.1953,duplicate,
28,23,37.1953,duplicate,
28,24,63.897
28,25,106.548
28,26,108.011
28,27,93.5109
28,28,89.1704
28,29,83.2891
28,30,69.0448
28,31,64.5917
29,0,37.1953
29,1,37.1953,duplicate,
29,2,37.1953,duplicate,
29,3,37.1953,duplicate,
29,4,37.1953,duplicate,
29,5,37.1953,duplicate,
29,6,37.1953,duplicate,
29,7,37.1953,duplicate,
29,8,37.1953,duplicate,
29,9,37.1953,duplicate,
29,10,37.1953,duplicate,
29,11,37.1953,duplicate,
29,12,37.1953,duplicate,
29,13,37.1953,duplicate,
29,14,37.1953,duplicate,
29,15,37.1953,duplicate,
29,16,37.1953,duplicate,
29,17,37.1953,duplicate,
29,18,37.1953,duplicate,
29,19,37.1953,duplicate,
29,20,37.1953,duplicate,
29,21,37.1953,duplicate,
29,22,37.1953,duplicate,
29,23,37.1953,duplicate,
29,24,88.4752
29,25,74.4753
29,26,70.7874
29,27,94.7678
29,28,69.0448
29,29,69.4049
29,30,66.9584
29,31,82.5664
30,0,37.1953
30,1,37.1953,duplicate,
30,2,37.1953,duplicate,
30,3,37.1953,duplicate,
30,4,37.1953,duplicate,
30,5,37.1953,duplicate,
30,6,37.1953,duplicate,
30,7,37.1953,duplicate,
30,8,37.1953,duplicate,
30,9,37.1953,duplicate,
30,10,37.1953,duplicate,
30,11,37.1953,duplicate,
30,12,37.1953,duplicate,
30,13,37.1953,duplicate,
30,14,37.1953,duplicate,
30,15,37.1953,duplicate,
30,16,37.1953,duplicate,
30,17,37.1953,duplicate,
30,18,37.1953,duplicate,
30,19,37.1953,duplicate,
30,20,37.1953,duplicate,
30,21,37.1953,duplicate,
30,22,37.1953,duplicate,
30,23,37.1953,duplicate,
30,24,62.8708
30,25,74.6852
30,26,98.0131
30,27,89.2322
30,28,67.207
30,29,58.7988
30,30,37.1953,duplicate,
30,31,64.0765
31,0,37.1953
31,1,37.1953,duplicate,
31,2,37.1953,duplicate,
31,3,37.1953,duplicate,
31,4,37.1953,duplicate,
31,5,37.1953,duplicate,
31,6,37.1953,duplicate,
31,7,37.1953,duplicate,
31,8,37.1953,duplicate,
31,9,37.1953,duplicate,
31,10,37.1953,duplicate,
31,11,37.1953,duplicate,
31,12,37.1953,duplicate,
31,13,37.1953,duplicate,
31,14,37.1953,duplicate,
31,15,37.1953,duplicate,
31,16,37.1953,duplicate,
31,17,37.1953,duplicate,
31,18,37.1953,duplicate,
31,19,37.1953,duplicate,
31,20,37.1953,duplicate,
31,21,37.1953,duplicate,
31,22,37.1953,duplicate,
31,23,37.1953,duplicate,
31,24,61.3208
31,25,37.1953,duplicate,
31,26,66.6735
31,27,82.5664
31,28,80.7194
31,29,85.5477
31,30,79.4473
31,31,42.8094
32,0,37.1953
32,1,37.1953,duplicate,
32,2,37.1953,duplicate,
32,3,37.1953,duplicate,
32,4,37.1953,duplicate,
32,5,37.1953,duplicate,
32,6,37.1953,duplicate,
32,7,37.1953,duplicate,
32,8,37.1953,duplicate,
32,9,37.1953,duplicate,
32,10,37.1953,duplicate,
32,11,37.1953,duplicate,
32,12,37.1953,duplicate,
32,13,37.1953,duplicate,
32,14,37.1953,duplicate,
32,15,37.1953,duplicate,
32,16,37.1953,duplicate,
32,17,37.1953,duplicate,
32,18,37.1953,duplicate,
32,19,37.1953,duplicate,
32,20,37.1953,duplicate,
32,21,37.1953,duplicate,
32,22,37.1953,duplicate,
32,23,37.1953,duplicate,
32,24,78.4467
32,25,66.9394
32,26,70.5363
32,27,73.7379
32,28,37.1953,duplicate,
32,29,79.4455
32,30,95.4316
32,31,82.0164
33,0,37.1953
33,1,37.1953,duplicate,
33,2,37.1953,duplicate,
33,3,37.1953,duplicate,
33,4,37.1953,duplicate,
33,5,37.1953,duplicate,
33,6,37.1953,duplicate,
33,7,37.1953,duplicate,
33,8,37.1953,duplicate,
33,9,37.1953,duplicate,
33,10,37.1953,duplicate,
33,11,37.1953,duplicate,
33,12,37.1953,duplicate,
33,13,37.1953,duplicate,
33,14,37.1953,duplicate,
33,15,37.1953,duplicate,
33,16,37.1953,duplicate,
33,17,37.1953,duplicate,
33,18,37.1953,duplicate,
33,19,37.1953,duplicate,
33,20,37.1953,duplicate,
33,21,37.1953,duplicate,
33,22,37.1953,duplicate,
33,23,37.1953,duplicate,
33,24,74.4753
33,25,62.749
33,26,75.4096
33,27,65.7134
33,28,86.4526
33,29,65.7323
33,30,70.5178
33,31,84.2236
34,0,37.1953
34,1,37.1953,duplicate,
