Geração,Iteração,Fitness
6,27,44.7574
6,28,102.758
6,29,107.937
6,30,96.0942
6,31,76.287
7,0,35.132
7,1,35.132,duplicate,
7,2,35.132,duplicate,
7,3,35.132,duplicate,
7,4,35.132,duplicate,
7,5,35.132,duplicate,
7,6,35.132,duplicate,
7,7,35.132,duplicate,
7,8,35.132,duplicate,
7,9,35.132,duplicate,
7,10,35.132,duplicate,
7,11,35.132,duplicate,
7,12,35.132,duplicate,
7,13,35.132,duplicate,
7,14,35.132,duplicate,
7,15,35.132,duplicate,
7,16,35.132,duplicate,
7,17,35.132,duplicate,
7,18,35.132,duplicate,
7,19,35.132,duplicate,
7,20,35.132,duplicate,
7,21,35.132,duplicate,
7,22,35.132,duplicate,
7,23,35.132,duplicate,
7,24,74.8196
7,25,80.2958
7,26,81.9906
7,27,46.9312
7,28,96.4537
7,29,97.0961
7,30,101.066
7,31,93.4595
8,0,35.132
8,1,35.132,duplicate,
8,2,35.132,duplicate,
8,3,35.132,duplicate,
8,4,35.132,duplicate,
8,5,35.132,duplicate,
8,6,35.132,duplicate,
8,7,35.132,duplicate,
8,8,35.132,duplicate,
8,9,35.132,duplicate,
8,10,35.132,duplicate,
8,11,35.132,duplicate,
8,12,35.132,duplicate,
8,13,35.132,duplicate,
8,14,35.132,duplicate,
8,15,35.132,duplicate,
8,16,35.132,duplicate,
8,17,35.132,duplicate,
8,18,35.132,duplicate,
8,19,35.132,duplicate,
8,20,35.132,duplicate,
8,21,35.132,duplicate,
8,22,35.132,duplicate,
8,23,35.132,duplicate,
8,24,35.1069
8,25,76.0126
8,26,85.1116
8,27,14.3961
8,28,89.3165
8,29,67.5641
8,30,53.6565
8,31,86.8161
9,0,35.1069
9,1,35.132
9,2,35.132,duplicate,
9,3,35.132,duplicate,
9,4,35.132,duplicate,
9,5,35.132,duplicate,
9,6,35.132,duplicate,
9,7,14.3961
9,8,14.3961,duplicate,
9,9,35.1069,duplicate,
9,10,35.132,duplicate,
9,11,35.132,duplicate,
9,12,35.132,duplicate,
9,13,35.132,duplicate,
9,14,35.132,duplicate,
9,15,14.3961,duplicate,
9,16,14.3961,duplicate,
9,17,35.1069,duplicate,
9,18,35.132,duplicate,
9,19,35.132,duplicate,
9,20,35.132,duplicate,
9,21,35.132,duplicate,
9,22,35.132,duplicate,
9,23,10.5289
9,24,85.5271
9,25,65.507
9,26,50.4
9,27,80.4261
9,28,51.4716
9,29,61.7185
9,30,99.8488
9,31,35.132,duplicate,
10,0,14.3961
10,1,14.3961,duplicate,
10,2,14.3961,duplicate,
10,3,14.3961,duplicate,
10,4,14.3961,duplicate,
10,5,35.1069
10,6,35.1069,duplicate,
10,7,10.5289
10,8,10.5289,duplicate,
10,9,14.3961,duplicate,
10,10,14.3961,duplicate,
10,11,14.3961,duplicate,
10,12,14.3961,duplicate,
10,13,35.1069,duplicate,
10,14,35.1069,duplicate,
10,15,10.5289,duplicate,
10,16,10.5289,duplicate,
10,17,14.3961,duplicate,
10,18,14.3961,duplicate,
10,19,14.3961,duplicate,
10,20,35.1069,duplicate,
10,21,35.1069,duplicate,
10,22,35.1069,duplicate,
10,23,10.5289,duplicate,
10,24,82.0155
10,25,70.8342
10,26,59.0192
10,27,24.8938
10,28,58.4185
10,29,83.8208
10,30,97.7251
10,31,39.9496
11,0,10.5289
11,1,10.5289,duplicate,
11,2,10.5289,duplicate,
11,3,10.5289,duplicate,
11,4,10.5289,duplicate,
11,5,14.3961
11,6,14.3961,duplicate,
11,7,14.3961,duplicate,
11,8,10.5289,duplicate,
11,9,10.5289,duplicate,
11,10,10.5289,duplicate,
11,11,10.5289,duplicate,
11,12,10.5289,duplicate,
11,13,14.3961,duplicate,
