Geração,Iteração,Fitness
1,24,239.255,duplicate,
1,25,255.809
1,26,301.496
1,27,281.038
1,28,273.588
1,29,279.308
1,30,317.555
1,31,278.597
2,0,172.1
2,1,205.542
2,2,295.941
2,3,193.047
2,4,261.633
2,5,139.612
2,6,249.899
2,7,198.856
2,8,181.637
2,9,188.675
2,10,199.933
2,11,273.223
2,12,229.921
2,13,270.732
2,14,179.069
2,15,359.489
2,16,136.414
2,17,211.9
2,18,199.563
2,19,226.904
2,20,230.252
2,21,246.626
2,22,229.517
2,23,205.74
2,24,262.513
2,25,212.267
2,26,225.998
2,27,202.464
2,28,190.541
2,29,275.205
2,30,280.398
2,31,268.335
3,0,136.414
3,1,139.612
3,2,194.529
3,3,189.436
3,4,188.675
3,5,208.779
3,6,182.686
3,7,158.999
3,8,146.826
3,9,210.765
3,10,162.661
3,11,149.809
3,12,182.88
3,13,183.892
3,14,190.541
3,15,222.041
3,16,196.457
3,17,129.4
3,18,176.533
3,19,224.588
3,20,217.269
3,21,215.869
3,22,190.541,duplicate,
3,23,185.454
3,24,226.473
3,25,161.008
3,26,192.035
3,27,194.42
3,28,167.032
3,29,175.233
3,30,219.302
3,31,247.527
4,0,129.4
4,1,150.474
4,2,196.824
4,3,169.485
4,4,156.342
4,5,186.26
4,6,172.1
4,7,119.504
4,8,119.504,duplicate,
4,9,146.826
4,10,131.868
4,11,150.792
4,12,159.999
4,13,150.239
4,14,161.008
4,15,162.661
4,16,100.699
4,17,128.147
4,18,208.377
4,19,140.841
4,20,132.296
4,21,144.754
4,22,205.705
4,23,186.213
4,24,175.116
4,25,182.017
4,26,192.127
4,27,253.255
4,28,183.325
4,29,173.812
4,30,224.592
4,31,211.449
5,0,129.4
5,1,119.504
5,2,118.493
5,3,129.4,duplicate,
5,4,131.868
5,5,152.468
5,6,131.042
5,7,91.7634
5,8,100.699
5,9,119.504,duplicate,
5,10,154.194
5,11,129.4,duplicate,
5,12,110.031
5,13,143.077
5,14,165.521
5,15,91.7634,duplicate,
5,16,120.814
5,17,119.504,duplicate,
5,18,137.894
5,19,124.384
5,20,122.819
5,21,131.408
5,22,119.049
5,23,100.699,duplicate,
5,24,126.972
5,25,174.597
5,26,196.485
5,27,197.106
5,28,114.301
5,29,180.469
5,30,163.07
5,31,186.11
6,0,91.7634
6,1,91.7634,duplicate,
6,2,100.699
6,3,110.031
6,4,131.973
6,5,128.147
6,6,118.493
6,7,82.1075
6,8,91.7634,duplicate,
6,9,91.7634,duplicate,
6,10,100.699,duplicate,
6,11,122.921
6,12,166.267
6,13,106.236
6,14,118.493,duplicate,
6,15,119.049
6,16,91.7634,duplicate,
6,17,100.699,duplicate,
6,18,100.699,duplicate,
6,19,91.9912
6,20,92.3887
6,21,144.085
6,22,142.359
6,23,87.5897
6,24,113.24
6,25,98.7199
6,26,182.142
6,27,181.786
6,28,195.507
6,29,200.303
6,30,209.542
6,31,98.8906
7,0,82.1075
7,1,79.2498
7,2,91.7634
7,3,91.7634,duplicate,
7,4,91.7634,duplicate,
7,5,91.7634,duplicate,
7,6,82.3149
7,7,91.9912
7,8,87.5897
7,9,82.1075,duplicate,
7,10,91.7634,duplicate,
7,11,91.7634,duplicate,
7,12,91.7634,duplicate,
7,13,91.7634,duplicate,
7,14,82.3149,duplicate,
7,15,92.1825
7,16,82.1075,duplicate,
7,17,87.5897,duplicate,
7,18,91.7634,duplicate,
7,19,91.7634,duplicate,
7,20,91.7634,duplicate,
7,21,91.7634,duplicate,
7,22,88.5816
7,23,88.5816,duplicate,
7,24,85.6393
7,25,137.53
7,26,123.681
7,27,110.005
7,28,129.388
7,29,62.187
7,30,131.131
7,31,160.483
8,0,62.187
8,1,82.1075
8,2,82.1075,duplicate,
8,3,82.1075,duplicate,
8,4,82.3149
8,5,82.3149,duplicate,
8,6,82.3149,duplicate,
8,7,85.6393
8,8,62.187,duplicate,
8,9,82.1075,duplicate,
8,10,82.1075,duplicate,
8,11,82.1075,duplicate,
8,12,70.8738
8,13,82.3149,duplicate,
8,14,98.8305
8,15,56.0146
8,16,79.2498
8,17,79.2498,duplicate,
8,18,82.1075,duplicate,
8,19,82.1075,duplicate,
8,20,80.6963
8,21,82.3149,duplicate,
8,22,68.4822
8,23,93.1159
8,24,72.2298
8,25,119.187
8,26,172.909
8,27,105.443
8,28,179.729
8,29,111.596
8,30,103.251
8,31,114.372
9,0,62.187
9,1,62.187,duplicate,
9,2,62.187,duplicate,
9,3,79.9569
9,4,79.3096
9,5,64.7981
9,6,79.2498
9,7,56.0146
9,8,53.5624
9,9,62.187,duplicate,
9,10,68.4822
9,11,70.8738
9,12,73.3462
9,13,99.2544
9,14,79.2498,duplicate,
9,15,56.0146,duplicate,
9,16,62.187,duplicate,
9,17,62.187,duplicate,
9,18,64.7981,duplicate,
9,19,111.382
9,20,99.2544,duplicate,
9,21,90.156
9,22,79.2498,duplicate,
9,23,53.5624,duplicate,
9,24,88.7935
9,25,98.8849
9,26,80.2602
9,27,71.5793
9,28,177.85
9,29,88.5059
9,30,62.3097
9,31,102.513
10,0,53.5624
10,1,53.5624,duplicate,
10,2,56.0146
10,3,56.0146,duplicate,
10,4,62.187
10,5,62.187,duplicate,
10,6,62.187,duplicate,
10,7,62.187,duplicate,
10,8,53.5624,duplicate,
10,9,53.5624,duplicate,
10,10,56.0146,duplicate,
10,11,56.0146,duplicate,
10,12,62.187,duplicate,
10,13,62.187,duplicate,
10,14,62.187,duplicate,
10,15,62.187,duplicate,
10,16,53.5624,duplicate,
10,17,53.5624,duplicate,
10,18,56.0146,duplicate,
10,19,65.0513
10,20,62.187,duplicate,
10,21,62.187,duplicate,
10,22,62.187,duplicate,
10,23,53.5624,duplicate,
10,24,71.2344
10,25,78.3905
10,26,99.3201
10,27,121.77
10,28,139.834
10,29,123.054
10,30,89.7888
10,31,122.887
11,0,53.5624
11,1,53.5624,duplicate,
11,2,53.5624,duplicate,
11,3,53.5624,duplicate,
11,4,53.5624,duplicate,
11,5,53.5624,duplicate,
11,6,56.0146
11,7,56.0146,duplicate,
11,8,53.5624,duplicate,
11,9,53.5624,duplicate,
11,10,53.5624,duplicate,
11,11,53.5624,duplicate,
11,12,53.5624,duplicate,
11,13,53.5624,duplicate,
11,14,56.0146,duplicate,
11,15,56.0146,duplicate,
11,16,53.5624,duplicate,
11,17,53.5624,duplicate,
11,18,53.5624,duplicate,
11,19,53.5624,duplicate,
11,20,53.5624,duplicate,
11,21,53.5624,duplicate,
11,22,56.0146,duplicate,
11,23,53.5624,duplicate,
11,24,61.4936
11,25,81.3808
11,26,96.1865
11,27,94.2771
11,28,72.6202
11,29,86.3101
11,30,75.5493
11,31,73.8176
12,0,53.5624
12,1,53.5624,duplicate,
12,2,53.5624,duplicate,
12,3,53.5624,duplicate,
12,4,53.5624,duplicate,
12,5,53.5624,duplicate,
12,6,53.5624,duplicate,
12,7,53.5624,duplicate,
12,8,53.5624,duplicate,
12,9,53.5624,duplicate,
12,10,53.5624,duplicate,
12,11,53.5624,duplicate,
12,12,53.5624,duplicate,
12,13,53.5624,duplicate,
12,14,53.5624,duplicate,
12,15,53.5624,duplicate,
12,16,53.5624,duplicate,
12,17,53.5624,duplicate,
12,18,53.5624,duplicate,
12,19,53.5624,duplicate,
12,20,53.5624,duplicate,
12,21,53.5624,duplicate,
12,22,53.5624,duplicate,
12,23,53.5624,duplicate,
12,24,98.7126
12,25,62.0567
12,26,97.0013
12,27,74.7809
12,28,118.93
12,29,113.17
12,30,79.2978
12,31,70.1623
13,0,53.5624
13,1,53.5624,duplicate,
13,2,53.5624,duplicate,
13,3,53.5624,duplicate,
13,4,53.5624,duplicate,
13,5,53.5624,duplicate,
13,6,53.5624,duplicate,
13,7,53.5624,duplicate,
13,8,53.5624,duplicate,
13,9,53.5624,duplicate,
13,10,53.5624,duplicate,
13,11,53.5624,duplicate,
13,12,53.5624,duplicate,
13,13,53.5624,duplicate,
13,14,53.5624,duplicate,
13,15,53.5624,duplicate,
13,16,53.5624,duplicate,
13,17,53.5624,duplicate,
13,18,53.5624,duplicate,
13,19,53.5624,duplicate,
13,20,53.5624,duplicate,
13,21,53.5624,duplicate,
13,22,53.5624,duplicate,
13,23,53.5624,duplicate,
13,24,81.2981
13,25,70.7627
13,26,92.9707
13,27,80.2798
13,28,97.2462
13,29,76.7365
13,30,118.549
13,31,140.931
14,0,53.5624
14,1,53.5624,duplicate,
14,2,53.5624,duplicate,
14,3,53.5624,duplicate,
14,4,53.5624,duplicate,
14,5,53.5624,duplicate,
14,6,53.5624,duplicate,
14,7,53.5624,duplicate,
14,8,53.5624,duplicate,
14,9,53.5624,duplicate,
14,10,53.5624,duplicate,
14,11,53.5624,duplicate,
14,12,53.5624,duplicate,
14,13,53.5624,duplicate,
14,14,53.5624,duplicate,
14,15,53.5624,duplicate,
14,16,53.5624,duplicate,
14,17,53.5624,duplicate,
14,18,53.5624,duplicate,
14,19,53.5624,duplicate,
14,20,53.5624,duplicate,
14,21,53.5624,duplicate,
14,22,53.5624,duplicate,
14,23,53.5624,duplicate,
14,24,85.2262
14,25,118.718
14,26,76.0001
14,27,48.4711
14,28,98.5254
14,29,96.0182
14,30,68.8236
14,31,82.7643
15,0,53.5624
15,1,53.5624,duplicate,
15,2,53.5624,duplicate,
15,3,53.5624,duplicate,
15,4,53.5624,duplicate,
15,5,53.5624,duplicate,
15,6,53.5624,duplicate,
15,7,48.4711
15,8,48.4711,duplicate,
15,9,53.5624,duplicate,
15,10,53.5624,duplicate,
15,11,53.5624,duplicate,
15,12,53.5624,duplicate,
15,13,53.5624,duplicate,
15,14,53.5624,duplicate,
15,15,53.5624,duplicate,
15,16,53.5624,duplicate,
15,17,53.5624,duplicate,
15,18,53.5624,duplicate,
15,19,53.5624,duplicate,
15,20,53.5624,duplicate,
15,21,53.5624,duplicate,
15,22,53.5624,duplicate,
15,23,53.5624,duplicate,
15,24,71.4679
15,25,65.5307
15,26,111.558
15,27,69.6312
15,28,93.0224
15,29,103.566
15,30,136.429
15,31,106.823
16,0,48.4711
16,1,53.5624
16,2,53.5624,duplicate,
16,3,53.5624,duplicate,
16,4,53.5624,duplicate,
16,5,53.5624,duplicate,
16,6,53.5624,duplicate,
16,7,48.4711,duplicate,
16,8,48.4711,duplicate,
16,9,48.4711,duplicate,
16,10,53.5624,duplicate,
16,11,53.5624,duplicate,
16,12,53.5624,duplicate,
16,13,53.5624,duplicate,
16,14,53.5624,duplicate,
16,15,53.5624,duplicate,
16,16,48.4711,duplicate,
16,17,53.5624,duplicate,
16,18,53.5624,duplicate,
16,19,53.5624,duplicate,
16,20,53.5624,duplicate,
16,21,53.5624,duplicate,
16,22,53.5624,duplicate,
16,23,66.6214
16,24,24.2695
16,25,48.7631
16,26,74.7809
16,27,97.9958
16,28,85.5271
16,29,114.776
16,30,115.091
16,31,53.5624,duplicate,
17,0,48.4711
17,1,48.4711,duplicate,
17,2,48.4711,duplicate,
17,3,48.4711,duplicate,
17,4,48.4711,duplicate,
17,5,48.7631
17,6,53.5624
17,7,53.5624,duplicate,
17,8,48.4711,duplicate,
17,9,48.4711,duplicate,
17,10,48.4711,duplicate,
17,11,48.4711,duplicate,
17,12,48.4711,duplicate,
17,13,57.7542
17,14,53.5624,duplicate,
17,15,53.5624,duplicate,
17,16,48.4711,duplicate,
17,17,48.4711,duplicate,
17,18,48.4711,duplicate,
17,19,48.4711,duplicate,
17,20,48.4711,duplicate,
17,21,57.7542,duplicate,
17,22,53.5624,duplicate,
17,23,53.5624,duplicate,
17,24,111.173
17,25,109.951
17,26,92.9587
17,27,78.9459
17,28,105.068
17,29,83.6683
17,30,95.6464
17,31,24.0731
18,0,48.4711
18,1,48.4711,duplicate,
18,2,48.4711,duplicate,
18,3,48.4711,duplicate,
18,4,48.4711,duplicate,
18,5,48.4711,duplicate,
18,6,48.4711,duplicate,
18,7,48.4711,duplicate,
18,8,24.0731
18,9,48.4711,duplicate,
18,10,48.4711,duplicate,
18,11,48.4711,duplicate,
18,12,48.4711,duplicate,
18,13,48.4711,duplicate,
18,14,48.4711,duplicate,
18,15,26.5965
18,16,45.563
18,17,48.4711,duplicate,
18,18,48.4711,duplicate,
18,19,48.4711,duplicate,
18,20,48.4711,duplicate,
18,21,48.4711,duplicate,
18,22,48.4711,duplicate,
18,23,26.5965,duplicate,
18,24,57.4485
18,25,55.882
18,26,97.4237
18,27,85.2407
18,28,96.6558
18,29,48.4711,duplicate,
18,30,109.278
18,31,89.0857
19,0,26.5965
19,1,26.5965,duplicate,
19,2,45.563
19,3,48.4711
19,4,48.4711,duplicate,
19,5,48.4711,duplicate,
19,6,48.4711,duplicate,
19,7,24.0731
19,8,24.0731,duplicate,
19,9,26.5965,duplicate,
19,10,48.4711,duplicate,
19,11,45.563,duplicate,
19,12,48.4711,duplicate,
19,13,48.4711,duplicate,
19,14,48.4711,duplicate,
19,15,24.0731,duplicate,
19,16,26.5965,duplicate,
19,17,26.5965,duplicate,
19,18,24.0731,duplicate,
19,19,45.563,duplicate,
19,20,48.4711,duplicate,
19,21,48.4711,duplicate,
19,22,48.4711,duplicate,
19,23,24.0731,duplicate,
19,24,91.2214
19,25,26.5965,duplicate,
19,26,113.416
19,27,123.332
19,28,29.4321
19,29,66.4967
19,30,98.6463
19,31,76.6384
20,0,24.0731
20,1,24.0731,duplicate,
20,2,24.0731,duplicate,
20,3,24.0731,duplicate,
20,4,26.5965
20,5,26.5965,duplicate,
20,6,26.5965,duplicate,
20,7,24.0731,duplicate,
20,8,24.0731,duplicate,
20,9,24.0731,duplicate,
20,10,24.0731,duplicate,
20,11,24.0731,duplicate,
20,12,24.0731,duplicate,
20,13,26.5965,duplicate,
20,14,26.5965,duplicate,
20,15,24.0731,duplicate,
20,16,24.0731,duplicate,
20,17,24.0731,duplicate,
20,18,24.0731,duplicate,
20,19,24.0731,duplicate,
20,20,26.5965,duplicate,
20,21,26.5965,duplicate,
20,22,26.5965,duplicate,
20,23,26.5965,duplicate,
20,24,10.5289
20,25,60.2339
20,26,70.6831
20,27,56.5915
20,28,75.5598
20,29,77.5606
20,30,70.3945
20,31,117.833
21,0,33.0439
21,1,24.0731
21,2,24.0731,duplicate,
21,3,24.0731,duplicate,
21,4,24.0731,duplicate,
21,5,24.0731,duplicate,
21,6,24.0731,duplicate,
21,7,1.9716


Generation: 21
Estrutura final encontrada, com diferença de volume = 1.9716
Resultados gravados com sucesso no arquivo 'resultados.txt'.
Tempo de execucao: 124 minutos
